Timestamp,IPD,UTC_Time
4115.2119140625,62.32070541381836,2023-04-20T08:29:38.319424
4115.2138671875,62.317596435546875,2023-04-20T08:29:38.320431
4115.21630859375,62.32073402404785,2023-04-20T08:29:38.321457
4115.21826171875,62.31611251831055,2023-04-20T08:29:38.321457
4115.22021484375,62.33453369140625,2023-04-20T08:29:38.327600
4115.22216796875,62.338871002197266,2023-04-20T08:29:38.328665
4115.22412109375,62.33822059631348,2023-04-20T08:29:38.329825
4115.22607421875,62.34698677062988,2023-04-20T08:29:38.330845
4115.22802734375,62.34504318237305,2023-04-20T08:29:38.332845
4115.22998046875,62.343278884887695,2023-04-20T08:29:38.337327
4115.23193359375,62.34509468078613,2023-04-20T08:29:38.337327
4115.23388671875,62.34956932067871,2023-04-20T08:29:38.337327
4115.236328125,62.35055923461914,2023-04-20T08:29:38.340366
4115.23828125,62.35939979553223,2023-04-20T08:29:38.341758
4115.240234375,62.36078071594238,2023-04-20T08:29:38.348880
4115.2421875,62.36908531188965,2023-04-20T08:29:38.348880
4115.244140625,62.36741828918457,2023-04-20T08:29:38.348880
4115.24609375,62.36533164978027,2023-04-20T08:29:38.349885
4115.248046875,62.37188911437988,2023-04-20T08:29:38.353903
4115.25,62.36902618408203,2023-04-20T08:29:38.354914
4115.251953125,62.37018585205078,2023-04-20T08:29:38.357095
4115.25390625,62.37494659423828,2023-04-20T08:29:38.359159
4115.25634765625,62.374366760253906,2023-04-20T08:29:38.360170
4115.25830078125,62.37466239929199,2023-04-20T08:29:38.361173
4115.26025390625,62.36872482299805,2023-04-20T08:29:38.366954
4115.26220703125,62.37277793884277,2023-04-20T08:29:38.366954
4115.26416015625,62.37487983703613,2023-04-20T08:29:38.371000
4115.26611328125,62.37135314941406,2023-04-20T08:29:38.371000
4115.26806640625,62.368465423583984,2023-04-20T08:29:38.371000
4115.27001953125,62.3687858581543,2023-04-20T08:29:38.379405
4115.27197265625,62.37412452697754,2023-04-20T08:29:38.379405
4115.27392578125,62.36426544189453,2023-04-20T08:29:38.380409
4115.27587890625,62.3581485748291,2023-04-20T08:29:38.380409
4115.2783203125,62.352373123168945,2023-04-20T08:29:38.380409
4115.2802734375,62.35684013366699,2023-04-20T08:29:38.382683
4115.2822265625,62.35541534423828,2023-04-20T08:29:38.385742
4115.2841796875,62.35355186462402,2023-04-20T08:29:38.387807
4115.2861328125,62.35476493835449,2023-04-20T08:29:38.390038
4115.2880859375,62.3550968170166,2023-04-20T08:29:38.394038
4115.2900390625,62.36115074157715,2023-04-20T08:29:38.395038
4115.2919921875,62.362802505493164,2023-04-20T08:29:38.395038
4115.2939453125,62.361616134643555,2023-04-20T08:29:38.397478
4115.2958984375,62.36014175415039,2023-04-20T08:29:38.400516
4115.2978515625,62.36061477661133,2023-04-20T08:29:38.407024
4115.30029296875,62.36349296569824,2023-04-20T08:29:38.407024
4115.30224609375,62.37303161621094,2023-04-20T08:29:38.408054
4115.30419921875,62.37270164489746,2023-04-20T08:29:38.408054
4115.30615234375,62.371511459350586,2023-04-20T08:29:38.410094
4115.30810546875,62.38899040222168,2023-04-20T08:29:38.413121
4115.31005859375,62.38812065124512,2023-04-20T08:29:38.415219
4115.31201171875,62.39175224304199,2023-04-20T08:29:38.415219
4115.31396484375,62.39028549194336,2023-04-20T08:29:38.417269
4115.31591796875,62.38621520996094,2023-04-20T08:29:38.419339
4115.318359375,62.3951358795166,2023-04-20T08:29:38.421372
4115.3203125,62.394399642944336,2023-04-20T08:29:38.423372
4115.322265625,62.39820861816406,2023-04-20T08:29:38.425372
4115.32421875,62.39741516113281,2023-04-20T08:29:38.427372
4115.326171875,62.399879455566406,2023-04-20T08:29:38.429531
4115.328125,62.403486251831055,2023-04-20T08:29:38.430533
4115.330078125,62.4051399230957,2023-04-20T08:29:38.434029
4115.33203125,62.4089298248291,2023-04-20T08:29:38.440224
4115.333984375,62.404287338256836,2023-04-20T08:29:38.441227
4115.3359375,62.40017127990723,2023-04-20T08:29:38.441227
4115.337890625,62.397809982299805,2023-04-20T08:29:38.442457
4115.34033203125,62.402151107788086,2023-04-20T08:29:38.443477
4115.34228515625,62.401939392089844,2023-04-20T08:29:38.447620
4115.34423828125,62.396297454833984,2023-04-20T08:29:38.448644
4115.34619140625,62.39853477478027,2023-04-20T08:29:38.448644
4115.34814453125,62.391706466674805,2023-04-20T08:29:38.451684
4115.35009765625,61.78908729553223,2023-04-20T08:29:38.452691
4115.35205078125,61.78622055053711,2023-04-20T08:29:38.454691
4115.35400390625,61.78714370727539,2023-04-20T08:29:38.457691
4115.35595703125,61.79011917114258,2023-04-20T08:29:38.458691
4115.35791015625,61.78836631774902,2023-04-20T08:29:38.461536
4115.3603515625,61.78756141662598,2023-04-20T08:29:38.463593
4115.36181640625,61.78582000732422,2023-04-20T08:29:38.470694
4115.3642578125,61.782148361206055,2023-04-20T08:29:38.471694
4115.3662109375,61.79046440124512,2023-04-20T08:29:38.471694
4115.3681640625,61.792463302612305,2023-04-20T08:29:38.471694
4115.3701171875,61.79631233215332,2023-04-20T08:29:38.473694
4115.3720703125,61.807151794433594,2023-04-20T08:29:38.477694
4115.3740234375,61.81005096435547,2023-04-20T08:29:38.479694
4115.3759765625,61.80764961242676,2023-04-20T08:29:38.479694
4115.3779296875,61.81166648864746,2023-04-20T08:29:38.481695
4115.3798828125,61.810956954956055,2023-04-20T08:29:38.483863
4115.38232421875,61.82044982910156,2023-04-20T08:29:38.484894
4115.38427734375,61.82498359680176,2023-04-20T08:29:38.486896
4115.38623046875,61.82559013366699,2023-04-20T08:29:38.488896
4115.38818359375,61.830169677734375,2023-04-20T08:29:38.491896
4115.39013671875,61.82863235473633,2023-04-20T08:29:38.492896
4115.39208984375,61.82904243469238,2023-04-20T08:29:38.501584
4115.39404296875,61.828927993774414,2023-04-20T08:29:38.501584
4115.39599609375,61.83439254760742,2023-04-20T08:29:38.502586
4115.39794921875,61.83023643493652,2023-04-20T08:29:38.502586
4115.39990234375,61.83960151672363,2023-04-20T08:29:38.504586
4115.40185546875,61.84754753112793,2023-04-20T08:29:38.505586
4115.404296875,61.84509086608887,2023-04-20T08:29:38.507586
4115.40625,61.848066329956055,2023-04-20T08:29:38.509586
4115.408203125,61.84990882873535,2023-04-20T08:29:38.511586
4115.41015625,61.86308479309082,2023-04-20T08:29:38.512586
4115.412109375,61.86248970031738,2023-04-20T08:29:38.514587
4115.4140625,61.86027145385742,2023-04-20T08:29:38.517689
4115.416015625,61.861083984375,2023-04-20T08:29:38.520689
4115.41796875,61.86142539978027,2023-04-20T08:29:38.522689
4115.419921875,61.8629264831543,2023-04-20T08:29:38.522689
4115.421875,61.85622024536133,2023-04-20T08:29:38.526076
4115.42431640625,61.86045837402344,2023-04-20T08:29:38.529176
4115.42626953125,61.864912033081055,2023-04-20T08:29:38.529176
4115.42822265625,61.86957931518555,2023-04-20T08:29:38.536340
4115.43017578125,61.87749481201172,2023-04-20T08:29:38.536340
4115.43212890625,61.882036209106445,2023-04-20T08:29:38.537783
4115.43408203125,61.88642501831055,2023-04-20T08:29:38.538824
4115.43603515625,61.88970184326172,2023-04-20T08:29:38.539851
4115.43798828125,61.89670944213867,2023-04-20T08:29:38.541931
4115.43994140625,61.899423599243164,2023-04-20T08:29:38.545512
4115.44189453125,61.915151596069336,2023-04-20T08:29:38.545512
4115.44384765625,61.930002212524414,2023-04-20T08:29:38.549567
4115.4462890625,61.94464302062988,2023-04-20T08:29:38.549567
4115.4482421875,61.96238136291504,2023-04-20T08:29:38.553790
4115.4501953125,61.9717903137207,2023-04-20T08:29:38.553790
4115.4521484375,61.98697090148926,2023-04-20T08:29:38.556051
4115.4541015625,61.99414253234863,2023-04-20T08:29:38.557230
4115.4560546875,62.00418281555176,2023-04-20T08:29:38.558598
4115.4580078125,62.01043701171875,2023-04-20T08:29:38.561747
4115.4599609375,62.019657135009766,2023-04-20T08:29:38.565071
4115.46240234375,62.02634811401367,2023-04-20T08:29:38.565071
4115.4638671875,62.033443450927734,2023-04-20T08:29:38.569071
4115.4658203125,62.04531669616699,2023-04-20T08:29:38.570071
4115.46826171875,62.05059814453125,2023-04-20T08:29:38.571070
4115.47021484375,62.071712493896484,2023-04-20T08:29:38.573314
4115.47216796875,62.07865333557129,2023-04-20T08:29:38.576775
4115.47412109375,62.08518028259277,2023-04-20T08:29:38.582884
4115.47607421875,62.096017837524414,2023-04-20T08:29:38.582884
4115.47802734375,62.09803009033203,2023-04-20T08:29:38.583917
4115.47998046875,62.09948921203613,2023-04-20T08:29:38.583917
4115.48193359375,62.099979400634766,2023-04-20T08:29:38.585950
4115.48388671875,62.10847854614258,2023-04-20T08:29:38.591157
4115.486328125,62.118412017822266,2023-04-20T08:29:38.591157
4115.48828125,62.12245178222656,2023-04-20T08:29:38.592188
4115.490234375,62.12420845031738,2023-04-20T08:29:38.593206
4115.4921875,62.13500785827637,2023-04-20T08:29:38.596277
4115.494140625,62.14931297302246,2023-04-20T08:29:38.597613
4115.49609375,62.146711349487305,2023-04-20T08:29:38.600042
4115.498046875,62.149518966674805,2023-04-20T08:29:38.602549
4115.5,62.157724380493164,2023-04-20T08:29:38.604549
4115.501953125,62.17562675476074,2023-04-20T08:29:38.605550
4115.50390625,62.184438705444336,2023-04-20T08:29:38.607595
4115.505859375,62.19279861450195,2023-04-20T08:29:38.608603
4115.50830078125,62.20499801635742,2023-04-20T08:29:38.616702
4115.51025390625,62.21377944946289,2023-04-20T08:29:38.616702
4115.51220703125,62.23278999328613,2023-04-20T08:29:38.617705
4115.51416015625,62.241838455200195,2023-04-20T08:29:38.617705
4115.51611328125,62.2475528717041,2023-04-20T08:29:38.619793
4115.51806640625,62.258209228515625,2023-04-20T08:29:38.622961
4115.52001953125,62.267547607421875,2023-04-20T08:29:38.625310
4115.52197265625,62.27667236328125,2023-04-20T08:29:38.626351
4115.52392578125,62.27977180480957,2023-04-20T08:29:38.629509
4115.52587890625,62.2758846282959,2023-04-20T08:29:38.630509
4115.5283203125,62.270530700683594,2023-04-20T08:29:38.631509
4115.5302734375,62.28413200378418,2023-04-20T08:29:38.634509
4115.5322265625,62.29003143310547,2023-04-20T08:29:38.636534
4115.5341796875,62.29715919494629,2023-04-20T08:29:38.637538
4115.5361328125,62.30130386352539,2023-04-20T08:29:38.641926
4115.5380859375,62.301313400268555,2023-04-20T08:29:38.641926
4115.5400390625,62.30550003051758,2023-04-20T08:29:38.643009
4115.5419921875,62.30903434753418,2023-04-20T08:29:38.649106
4115.5439453125,62.312774658203125,2023-04-20T08:29:38.650109
4115.5458984375,62.31879425048828,2023-04-20T08:29:38.650109
4115.54833984375,62.325286865234375,2023-04-20T08:29:38.652507
4115.55029296875,62.33518600463867,2023-04-20T08:29:38.653543
4115.55224609375,62.345069885253906,2023-04-20T08:29:38.657708
4115.55419921875,62.35013961791992,2023-04-20T08:29:38.657708
4115.55615234375,62.34475135803223,2023-04-20T08:29:38.660925
4115.55810546875,62.350860595703125,2023-04-20T08:29:38.662926
4115.56005859375,62.35479736328125,2023-04-20T08:29:38.663926
4115.56201171875,62.36711120605469,2023-04-20T08:29:38.669368
4115.56396484375,62.36440467834473,2023-04-20T08:29:38.669368
4115.56591796875,62.35616493225098,2023-04-20T08:29:38.672522
4115.56787109375,62.35715293884277,2023-04-20T08:29:38.673529
4115.5703125,62.343435287475586,2023-04-20T08:29:38.673529
4115.572265625,62.33776664733887,2023-04-20T08:29:38.674710
4115.57421875,62.33078193664551,2023-04-20T08:29:38.680710
4115.576171875,62.2457160949707,2023-04-20T08:29:38.680710
4115.578125,62.171939849853516,2023-04-20T08:29:38.681710
4115.580078125,62.107168197631836,2023-04-20T08:29:38.683744
4115.58203125,62.104501724243164,2023-04-20T08:29:38.687854
4115.583984375,62.02960205078125,2023-04-20T08:29:38.689905
4115.5859375,62.03668785095215,2023-04-20T08:29:38.689905
4115.587890625,62.039133071899414,2023-04-20T08:29:38.694404
4115.58984375,62.02687644958496,2023-04-20T08:29:38.695404
4115.59228515625,62.07482147216797,2023-04-20T08:29:38.695404
4115.59423828125,62.08690071105957,2023-04-20T08:29:38.699958
4115.59619140625,62.08396530151367,2023-04-20T08:29:38.699958
4115.59814453125,62.04890441894531,2023-04-20T08:29:38.702488
4115.60009765625,62.085174560546875,2023-04-20T08:29:38.703488
4115.60205078125,62.08915328979492,2023-04-20T08:29:38.706684
4115.60400390625,62.0985107421875,2023-04-20T08:29:38.714880
4115.60595703125,62.100656509399414,2023-04-20T08:29:38.715885
4115.60791015625,62.08849334716797,2023-04-20T08:29:38.715885
4115.60986328125,62.09146690368652,2023-04-20T08:29:38.715885
4115.6123046875,62.104204177856445,2023-04-20T08:29:38.716913
4115.6142578125,62.10043716430664,2023-04-20T08:29:38.717954
4115.6162109375,62.10393142700195,2023-04-20T08:29:38.718974
4115.6181640625,62.101318359375,2023-04-20T08:29:38.723020
4115.6201171875,62.10526657104492,2023-04-20T08:29:38.725063
4115.6220703125,62.11735153198242,2023-04-20T08:29:38.726071
4115.6240234375,62.11116600036621,2023-04-20T08:29:38.728071
4115.6259765625,62.11452293395996,2023-04-20T08:29:38.731071
4115.6279296875,62.116281509399414,2023-04-20T08:29:38.733137
4115.6298828125,62.11590003967285,2023-04-20T08:29:38.733137
4115.6318359375,62.121707916259766,2023-04-20T08:29:38.737704
4115.63427734375,62.108388900756836,2023-04-20T08:29:38.738704
4115.63623046875,62.11161994934082,2023-04-20T08:29:38.739703
4115.63818359375,62.1199893951416,2023-04-20T08:29:38.745703
4115.64013671875,62.12394142150879,2023-04-20T08:29:38.745703
4115.64208984375,62.12695503234863,2023-04-20T08:29:38.745703
4115.64404296875,62.12265205383301,2023-04-20T08:29:38.747703
4115.64599609375,62.13118553161621,2023-04-20T08:29:38.749103
4115.64794921875,62.13409423828125,2023-04-20T08:29:38.753166
4115.64990234375,62.13572883605957,2023-04-20T08:29:38.753166
4115.65234375,62.133893966674805,2023-04-20T08:29:38.756439
4115.654296875,62.13541603088379,2023-04-20T08:29:38.758535
4115.65625,62.14736557006836,2023-04-20T08:29:38.759694
4115.658203125,62.14323806762695,2023-04-20T08:29:38.763249
4115.66015625,62.147884368896484,2023-04-20T08:29:38.764625
4115.662109375,62.15456962585449,2023-04-20T08:29:38.766031
4115.6640625,62.165550231933594,2023-04-20T08:29:38.767040
4115.666015625,62.17018508911133,2023-04-20T08:29:38.770067
4115.66796875,62.16912078857422,2023-04-20T08:29:38.776067
4115.669921875,62.1776008605957,2023-04-20T08:29:38.776067
4115.671875,62.17470741271973,2023-04-20T08:29:38.777425
4115.67431640625,62.176841735839844,2023-04-20T08:29:38.777425
4115.67626953125,62.18140983581543,2023-04-20T08:29:38.779424
4115.67822265625,62.188968658447266,2023-04-20T08:29:38.781648
4115.68017578125,62.1972713470459,2023-04-20T08:29:38.784664
4115.68212890625,62.20147514343262,2023-04-20T08:29:38.784664
4115.68408203125,62.20347785949707,2023-04-20T08:29:38.786669
4115.68603515625,62.210079193115234,2023-04-20T08:29:38.789867
4115.68798828125,62.21785354614258,2023-04-20T08:29:38.791896
4115.68994140625,62.2202091217041,2023-04-20T08:29:38.792949
4115.69189453125,62.22811508178711,2023-04-20T08:29:38.794974
4115.69384765625,62.23076057434082,2023-04-20T08:29:38.797014
4115.6962890625,62.23819351196289,2023-04-20T08:29:38.800057
4115.6982421875,62.25167655944824,2023-04-20T08:29:38.801566
4115.7001953125,62.25157165527344,2023-04-20T08:29:38.806569
4115.7021484375,62.26383590698242,2023-04-20T08:29:38.807839
4115.7041015625,62.26711845397949,2023-04-20T08:29:38.807839
4115.7060546875,62.27462959289551,2023-04-20T08:29:38.810214
4115.7080078125,62.27203178405762,2023-04-20T08:29:38.812648
4115.7099609375,62.27167892456055,2023-04-20T08:29:38.814042
4115.7119140625,62.274169921875,2023-04-20T08:29:38.816305
4115.7138671875,62.28990936279297,2023-04-20T08:29:38.817482
4115.71630859375,62.29425621032715,2023-04-20T08:29:38.819514
4115.71826171875,62.2948055267334,2023-04-20T08:29:38.820521
4115.72021484375,62.29398155212402,2023-04-20T08:29:38.822521
4115.72216796875,62.29252052307129,2023-04-20T08:29:38.825522
4115.72412109375,62.30032730102539,2023-04-20T08:29:38.826522
4115.72607421875,62.29569053649902,2023-04-20T08:29:38.828522
4115.72802734375,62.29737091064453,2023-04-20T08:29:38.833047
4115.72998046875,62.30014610290527,2023-04-20T08:29:38.833047
4115.73193359375,62.29617118835449,2023-04-20T08:29:38.839201
4115.73388671875,62.297977447509766,2023-04-20T08:29:38.839201
4115.73583984375,62.29476356506348,2023-04-20T08:29:38.839201
4115.73828125,62.29244041442871,2023-04-20T08:29:38.842311
4115.740234375,62.293203353881836,2023-04-20T08:29:38.844324
4115.7421875,62.290273666381836,2023-04-20T08:29:38.847373
4115.744140625,62.29380989074707,2023-04-20T08:29:38.847373
4115.74609375,62.29799842834473,2023-04-20T08:29:38.849403
4115.748046875,62.30216026306152,2023-04-20T08:29:38.851435
4115.75,62.3018684387207,2023-04-20T08:29:38.852460
4115.751953125,62.3056526184082,2023-04-20T08:29:38.855500
4115.75390625,62.30840492248535,2023-04-20T08:29:38.857500
4115.75634765625,62.31294250488281,2023-04-20T08:29:38.858499
4115.7578125,62.31680679321289,2023-04-20T08:29:38.861499
4115.76025390625,62.31804656982422,2023-04-20T08:29:38.862499
4115.76220703125,62.32364463806152,2023-04-20T08:29:38.866873
4115.76416015625,62.321699142456055,2023-04-20T08:29:38.866873
4115.76611328125,62.322885513305664,2023-04-20T08:29:38.872873
4115.76806640625,62.329158782958984,2023-04-20T08:29:38.872873
4115.77001953125,62.32893180847168,2023-04-20T08:29:38.873873
4115.77197265625,62.33253288269043,2023-04-20T08:29:38.875873
4115.77392578125,62.32858848571777,2023-04-20T08:29:38.878872
4115.77587890625,62.32967948913574,2023-04-20T08:29:38.880873
4115.7783203125,62.32546043395996,2023-04-20T08:29:38.883941
4115.7802734375,62.32615280151367,2023-04-20T08:29:38.883941
4115.7822265625,62.313350677490234,2023-04-20T08:29:38.885048
4115.7841796875,62.314945220947266,2023-04-20T08:29:38.887049
4115.7861328125,62.311296463012695,2023-04-20T08:29:38.889049
4115.7880859375,62.309356689453125,2023-04-20T08:29:38.891049
4115.7900390625,62.306264877319336,2023-04-20T08:29:38.893050
4115.7919921875,62.30015563964844,2023-04-20T08:29:38.896153
4115.7939453125,62.30444526672363,2023-04-20T08:29:38.902760
4115.79638671875,62.30173873901367,2023-04-20T08:29:38.903793
4115.7978515625,62.30278396606445,2023-04-20T08:29:38.903793
4115.7998046875,62.31231689453125,2023-04-20T08:29:38.904819
4115.80224609375,62.30744743347168,2023-04-20T08:29:38.905839
4115.80419921875,62.31621551513672,2023-04-20T08:29:38.909493
4115.80615234375,62.31528663635254,2023-04-20T08:29:38.911562
4115.80810546875,62.31952095031738,2023-04-20T08:29:38.911562
4115.81005859375,62.31831932067871,2023-04-20T08:29:38.913976
4115.81201171875,62.31915855407715,2023-04-20T08:29:38.916013
4115.81396484375,62.32188034057617,2023-04-20T08:29:38.918087
4115.81591796875,62.3228702545166,2023-04-20T08:29:38.922087
4115.81787109375,62.32729530334473,2023-04-20T08:29:38.922087
4115.8203125,62.32194519042969,2023-04-20T08:29:38.924457
4115.822265625,62.327680587768555,2023-04-20T08:29:38.925461
4115.82421875,62.32695770263672,2023-04-20T08:29:38.928541
4115.826171875,62.329233169555664,2023-04-20T08:29:38.929562
4115.828125,62.32974624633789,2023-04-20T08:29:38.935726
4115.830078125,62.33086395263672,2023-04-20T08:29:38.935726
4115.83203125,62.33695983886719,2023-04-20T08:29:38.935726
4115.833984375,62.337425231933594,2023-04-20T08:29:38.937819
4115.8359375,62.34235763549805,2023-04-20T08:29:38.952502
4115.837890625,62.34074783325195,2023-04-20T08:29:38.953519
4115.83984375,62.33992385864258,2023-04-20T08:29:38.954525
4115.84228515625,62.33907127380371,2023-04-20T08:29:38.955568
4115.84423828125,62.33846855163574,2023-04-20T08:29:38.956584
4115.84619140625,62.33366012573242,2023-04-20T08:29:38.956584
4115.84814453125,62.32855224609375,2023-04-20T08:29:38.956584
4115.85009765625,62.322832107543945,2023-04-20T08:29:38.956584
4115.85205078125,62.31385803222656,2023-04-20T08:29:38.957602
4115.85400390625,62.30694007873535,2023-04-20T08:29:38.957602
4115.85595703125,62.30535697937012,2023-04-20T08:29:38.958633
4115.8583984375,62.26068305969238,2023-04-20T08:29:38.960699
4115.85986328125,62.25382423400879,2023-04-20T08:29:38.964992
4115.8623046875,62.244773864746094,2023-04-20T08:29:38.965995
4115.8642578125,62.2350959777832,2023-04-20T08:29:38.968994
4115.8662109375,62.21785545349121,2023-04-20T08:29:38.969994
4115.8681640625,62.22760009765625,2023-04-20T08:29:38.970995
4115.8701171875,62.2166633605957,2023-04-20T08:29:38.973138
4115.8720703125,62.21058654785156,2023-04-20T08:29:38.975168
4115.8740234375,62.21776580810547,2023-04-20T08:29:38.977211
4115.8759765625,62.2147102355957,2023-04-20T08:29:38.983211
4115.8779296875,62.23044013977051,2023-04-20T08:29:38.984434
4115.8798828125,62.240400314331055,2023-04-20T08:29:38.984434
4115.8818359375,62.25017166137695,2023-04-20T08:29:38.985436
4115.88427734375,62.2597541809082,2023-04-20T08:29:38.989526
4115.88623046875,62.259735107421875,2023-04-20T08:29:38.991556
4115.88818359375,62.25970649719238,2023-04-20T08:29:38.993592
4115.89013671875,62.259674072265625,2023-04-20T08:29:38.993592
4115.89208984375,62.2596435546875,2023-04-20T08:29:38.994732
4115.89404296875,62.25961112976074,2023-04-20T08:29:38.998144
4115.89599609375,62.259578704833984,2023-04-20T08:29:39.000144
4115.89794921875,62.25950241088867,2023-04-20T08:29:39.002651
4115.89990234375,62.25942039489746,2023-04-20T08:29:39.003651
4115.90185546875,62.25934410095215,2023-04-20T08:29:39.006261
4115.90380859375,62.25926971435547,2023-04-20T08:29:39.007289
4115.90625,62.259178161621094,2023-04-20T08:29:39.010494
4115.908203125,62.25911521911621,2023-04-20T08:29:39.018625
