Timestamp,Pupil_Pos_X_Right,Pupil_Pos_Y_Right,Pupil_Pos_Z_Right,Pupil_Pos_X_Left,Pupil_Pos_Y_Left,Pupil_Pos_Z_Left,UTC_Time
4115.02392578125,31.33030891418457,7.471183776855469,14.763077735900879,-30.97328758239746,6.279940128326416,16.238052368164062,2023-04-20T08:29:38.126664
4115.02587890625,31.332252502441406,7.469918251037598,14.766888618469238,-30.966785430908203,6.282825469970703,16.23832893371582,2023-04-20T08:29:38.128665
4115.0283203125,31.336637496948242,7.473126411437988,14.770092010498047,-30.96600341796875,6.283679962158203,16.238243103027344,2023-04-20T08:29:38.130664
4115.0302734375,31.339420318603516,7.479008674621582,14.770922660827637,-30.963314056396484,6.280154705047607,16.239192962646484,2023-04-20T08:29:38.133713
4115.0322265625,31.339576721191406,7.481963634490967,14.771079063415527,-30.968658447265625,6.278698921203613,16.238887786865234,2023-04-20T08:29:38.134719
4115.0341796875,31.33902359008789,7.483458042144775,14.7723970413208,-30.968353271484375,6.278270721435547,16.239267349243164,2023-04-20T08:29:38.138923
4115.0400390625,31.34185028076172,7.47916316986084,14.773335456848145,-30.96939468383789,6.280857086181641,16.239479064941406,2023-04-20T08:29:38.143020
4115.0419921875,31.337711334228516,7.4825358390808105,14.773520469665527,-30.969120025634766,6.2818989753723145,16.239587783813477,2023-04-20T08:29:38.145063
4115.0439453125,31.339948654174805,7.483547687530518,14.772720336914062,-30.966575622558594,6.280897617340088,16.240217208862305,2023-04-20T08:29:38.148174
4115.0458984375,31.3385066986084,7.482234954833984,14.772187232971191,-30.967281341552734,6.280666828155518,16.24025535583496,2023-04-20T08:29:38.149179
4115.04833984375,31.337005615234375,7.4788618087768555,14.77146053314209,-30.972047805786133,6.280002593994141,16.239831924438477,2023-04-20T08:29:38.153266
4115.05029296875,31.335981369018555,7.480337619781494,14.770081520080566,-30.972131729125977,6.278593063354492,16.24013328552246,2023-04-20T08:29:38.155438
4115.05224609375,31.33490562438965,7.481738090515137,14.769136428833008,-30.97083854675293,6.2763776779174805,16.240787506103516,2023-04-20T08:29:38.155438
4115.05419921875,31.33690643310547,7.485992908477783,14.766658782958984,-30.9688777923584,6.277971267700195,16.241132736206055,2023-04-20T08:29:38.156595
4115.05615234375,31.330114364624023,7.476957321166992,14.765250205993652,-30.96877098083496,6.277093887329102,16.24176788330078,2023-04-20T08:29:38.163660
4115.05810546875,31.331565856933594,7.475436210632324,14.764266967773438,-30.9736328125,6.274550914764404,16.242069244384766,2023-04-20T08:29:38.163660
4115.06005859375,31.331106185913086,7.474501132965088,14.760546684265137,-30.972436904907227,6.2711286544799805,16.24315643310547,2023-04-20T08:29:38.164776
4115.06201171875,31.327590942382812,7.474947929382324,14.756860733032227,-30.973508834838867,6.271676540374756,16.243288040161133,2023-04-20T08:29:38.164776
4115.06396484375,31.326244354248047,7.476391792297363,14.753313064575195,-30.98189926147461,6.2682881355285645,16.243091583251953,2023-04-20T08:29:38.166779
4115.06591796875,31.326171875,7.470383644104004,14.7534818649292,-30.97895050048828,6.270195960998535,16.24345588684082,2023-04-20T08:29:38.169900
4115.068359375,31.327402114868164,7.467916488647461,14.751296043395996,-30.977676391601562,6.269439697265625,16.24402618408203,2023-04-20T08:29:38.170904
4115.0703125,31.32306480407715,7.471708297729492,14.747053146362305,-30.976839065551758,6.269017219543457,16.244422912597656,2023-04-20T08:29:38.176093
4115.072265625,31.324525833129883,7.453418254852295,14.7467679977417,-30.973934173583984,6.268435955047607,16.24505043029785,2023-04-20T08:29:38.176093
4115.07421875,31.31962776184082,7.449361324310303,14.745473861694336,-30.977130889892578,6.267253398895264,16.245014190673828,2023-04-20T08:29:38.179361
4115.076171875,31.318317413330078,7.444993495941162,14.744717597961426,-30.97625160217285,6.267805576324463,16.24515724182129,2023-04-20T08:29:38.180361
4115.078125,31.318546295166016,7.451930999755859,14.74268627166748,-30.97673225402832,6.26872444152832,16.24509048461914,2023-04-20T08:29:38.182387
4115.080078125,31.313472747802734,7.4526519775390625,14.740880012512207,-30.980392456054688,6.2677507400512695,16.244869232177734,2023-04-20T08:29:38.185400
4115.08203125,31.311941146850586,7.445741653442383,14.740169525146484,-30.979347229003906,6.268593788146973,16.244909286499023,2023-04-20T08:29:38.189718
4115.083984375,31.30971908569336,7.443864822387695,14.738795280456543,-30.97679901123047,6.2690653800964355,16.2451171875,2023-04-20T08:29:38.190822
4115.0859375,31.310894012451172,7.4420576095581055,14.7377290725708,-30.979228973388672,6.268940448760986,16.24483871459961,2023-04-20T08:29:38.190822
4115.087890625,31.310100555419922,7.447021007537842,14.736273765563965,-30.97903060913086,6.268326282501221,16.244848251342773,2023-04-20T08:29:38.192092
4115.08984375,31.31119155883789,7.44459342956543,14.736639976501465,-30.97846221923828,6.267428398132324,16.24489974975586,2023-04-20T08:29:38.193168
4115.09228515625,31.31171417236328,7.441094398498535,14.737979888916016,-30.982112884521484,6.266435623168945,16.244430541992188,2023-04-20T08:29:38.201684
4115.09423828125,31.313358306884766,7.443505764007568,14.738381385803223,-30.98171615600586,6.266680717468262,16.244422912597656,2023-04-20T08:29:38.202689
4115.09619140625,31.316509246826172,7.443569183349609,14.739018440246582,-30.979331970214844,6.263924598693848,16.245101928710938,2023-04-20T08:29:38.202689
4115.09814453125,31.313766479492188,7.443573474884033,14.738081932067871,-30.976152420043945,6.26554536819458,16.245256423950195,2023-04-20T08:29:38.202689
4115.10009765625,31.317264556884766,7.446200370788574,14.739075660705566,-30.97684097290039,6.2634663581848145,16.24545669555664,2023-04-20T08:29:38.203689
4115.10205078125,31.31917953491211,7.4483561515808105,14.739895820617676,-30.98451042175293,6.259172439575195,16.245134353637695,2023-04-20T08:29:38.205689
4115.10400390625,31.32281494140625,7.452444076538086,14.74071216583252,-30.984636306762695,6.259443283081055,16.245073318481445,2023-04-20T08:29:38.210776
4115.10595703125,31.325899124145508,7.452950954437256,14.742025375366211,-30.98245620727539,6.2553534507751465,16.245935440063477,2023-04-20T08:29:38.210776
4115.10791015625,31.328662872314453,7.454415321350098,14.744026184082031,-30.98426628112793,6.255654335021973,16.24576759338379,2023-04-20T08:29:38.214993
4115.10986328125,31.328981399536133,7.452579498291016,14.744729995727539,-30.984180450439453,6.2534685134887695,16.24610137939453,2023-04-20T08:29:38.216994
4115.1123046875,31.3250789642334,7.446730613708496,14.744203567504883,-30.985424041748047,6.252261638641357,16.2460994720459,2023-04-20T08:29:38.218994
4115.1142578125,31.327877044677734,7.445826053619385,14.742900848388672,-30.982145309448242,6.252917289733887,16.24654197692871,2023-04-20T08:29:38.218994
4115.1162109375,31.32343864440918,7.447774410247803,14.741327285766602,-30.980770111083984,6.249767303466797,16.247417449951172,2023-04-20T08:29:38.219994
4115.1181640625,31.32404327392578,7.449646472930908,14.739527702331543,-30.984621047973633,6.24723482131958,16.24759864807129,2023-04-20T08:29:38.223993
4115.1201171875,31.321428298950195,7.445506572723389,14.738691329956055,-30.984628677368164,6.246583938598633,16.24798583984375,2023-04-20T08:29:38.224993
4115.1220703125,31.3211669921875,7.442071437835693,14.73812484741211,-30.985118865966797,6.246932029724121,16.248104095458984,2023-04-20T08:29:38.224993
4115.1240234375,31.32339096069336,7.441958427429199,14.737055778503418,-30.988542556762695,6.250136375427246,16.24748992919922,2023-04-20T08:29:38.235249
4115.1259765625,31.320636749267578,7.443819046020508,14.734369277954102,-30.9948787689209,6.252140522003174,16.246641159057617,2023-04-20T08:29:38.235249
4115.1279296875,31.319477081298828,7.444668292999268,14.731523513793945,-30.9931640625,6.251225471496582,16.247150421142578,2023-04-20T08:29:38.235249
4115.1298828125,31.31673812866211,7.441346645355225,14.729819297790527,-30.988990783691406,6.249329566955566,16.248031616210938,2023-04-20T08:29:38.235249
4115.1318359375,31.319387435913086,7.439854145050049,14.729039192199707,-30.98851203918457,6.2474565505981445,16.2485408782959,2023-04-20T08:29:38.236473
4115.13427734375,31.3172550201416,7.43856954574585,14.724430084228516,-30.991409301757812,6.246634006500244,16.248687744140625,2023-04-20T08:29:38.237473
4115.13623046875,31.312374114990234,7.441270351409912,14.719598770141602,-30.991477966308594,6.246461868286133,16.248857498168945,2023-04-20T08:29:38.240473
4115.13818359375,31.30938720703125,7.442081451416016,14.714836120605469,-30.992664337158203,6.247486114501953,16.248689651489258,2023-04-20T08:29:38.242474
4115.14013671875,31.308757781982422,7.43715763092041,14.714970588684082,-30.993743896484375,6.250215530395508,16.248292922973633,2023-04-20T08:29:38.243473
4115.14208984375,31.312070846557617,7.436183452606201,14.71487808227539,-30.991973876953125,6.250796794891357,16.248489379882812,2023-04-20T08:29:38.248552
4115.14404296875,31.309680938720703,7.436334609985352,14.713760375976562,-30.994789123535156,6.250967502593994,16.248306274414062,2023-04-20T08:29:38.250612
4115.14599609375,31.3105525970459,7.429335594177246,14.713659286499023,-30.99483871459961,6.251172065734863,16.24843406677246,2023-04-20T08:29:38.251761
4115.14794921875,31.30591583251953,7.4228620529174805,14.713639259338379,-30.99411392211914,6.249777317047119,16.248886108398438,2023-04-20T08:29:38.251761
4115.14990234375,31.30557632446289,7.419610977172852,14.7131986618042,-30.99870491027832,6.245742321014404,16.249006271362305,2023-04-20T08:29:38.253794
4115.15185546875,31.30710220336914,7.428411483764648,14.711479187011719,-30.999082565307617,6.245564937591553,16.249101638793945,2023-04-20T08:29:38.255112
4115.154296875,31.302392959594727,7.430046558380127,14.71065616607666,-31.000259399414062,6.239614963531494,16.25000762939453,2023-04-20T08:29:38.263656
4115.15625,31.300514221191406,7.42189359664917,14.711991310119629,-31.003414154052734,6.238306045532227,16.250091552734375,2023-04-20T08:29:38.263656
4115.158203125,31.29861831665039,7.417608261108398,14.712793350219727,-31.000789642333984,6.23867654800415,16.25079345703125,2023-04-20T08:29:38.263656
4115.16015625,31.30196762084961,7.426596164703369,14.711408615112305,-30.999799728393555,6.235808849334717,16.251651763916016,2023-04-20T08:29:38.265660
4115.162109375,31.299196243286133,7.43110466003418,14.709157943725586,-31.009355545043945,6.2309041023254395,16.251550674438477,2023-04-20T08:29:38.266660
4115.1640625,31.30060386657715,7.429809093475342,14.709794044494629,-31.00815200805664,6.227360248565674,16.252408981323242,2023-04-20T08:29:38.266660
4115.166015625,31.301528930664062,7.429098606109619,14.711258888244629,-31.008867263793945,6.226795196533203,16.25263786315918,2023-04-20T08:29:38.270660
4115.16796875,31.304086685180664,7.433391094207764,14.711729049682617,-31.00786018371582,6.227601051330566,16.252880096435547,2023-04-20T08:29:38.271797
4115.169921875,31.30560302734375,7.432322025299072,14.71193790435791,-31.007410049438477,6.227214336395264,16.253211975097656,2023-04-20T08:29:38.274142
4115.171875,31.298974990844727,7.433443069458008,14.710845947265625,-31.00624656677246,6.228687763214111,16.253366470336914,2023-04-20T08:29:38.277194
4115.173828125,31.302881240844727,7.433714866638184,14.711121559143066,-31.005146026611328,6.228079795837402,16.253795623779297,2023-04-20T08:29:38.277194
4115.17626953125,31.299327850341797,7.430067539215088,14.710746765136719,-31.00457000732422,6.226626873016357,16.25444221496582,2023-04-20T08:29:38.283456
4115.17822265625,31.299972534179688,7.4301886558532715,14.71000862121582,-31.01011848449707,6.224269866943359,16.254274368286133,2023-04-20T08:29:38.284456
4115.18017578125,31.304311752319336,7.429226398468018,14.709371566772461,-31.01006507873535,6.2247314453125,16.254371643066406,2023-04-20T08:29:38.284456
4115.18212890625,31.303590774536133,7.430019378662109,14.70931625366211,-31.0087833404541,6.219399929046631,16.255401611328125,2023-04-20T08:29:38.286732
4115.18408203125,31.304161071777344,7.431733131408691,14.70793342590332,-31.01268196105957,6.2268452644348145,16.254070281982422,2023-04-20T08:29:38.286732
4115.18603515625,31.301481246948242,7.427374362945557,14.706013679504395,-31.017675399780273,6.231429576873779,16.252912521362305,2023-04-20T08:29:38.290805
4115.18798828125,31.302377700805664,7.426789283752441,14.704798698425293,-31.01365852355957,6.233431339263916,16.25318717956543,2023-04-20T08:29:38.291850
4115.18994140625,31.302383422851562,7.426743030548096,14.70354175567627,-31.0051326751709,6.233277320861816,16.254304885864258,2023-04-20T08:29:38.296946
4115.19189453125,31.302549362182617,7.429844379425049,14.700927734375,-31.002347946166992,6.229218482971191,16.255306243896484,2023-04-20T08:29:38.297946
4115.1943359375,31.297561645507812,7.422557830810547,14.699756622314453,-31.01011085510254,6.22858190536499,16.254507064819336,2023-04-20T08:29:38.297946
4115.1962890625,31.293020248413086,7.41331148147583,14.699135780334473,-31.009845733642578,6.228158950805664,16.25468635559082,2023-04-20T08:29:38.302453
4115.1982421875,31.30280876159668,7.410840034484863,14.697670936584473,-31.009384155273438,6.227447986602783,16.255064010620117,2023-04-20T08:29:38.302453
4115.2001953125,31.298616409301758,7.411152362823486,14.693453788757324,-31.011470794677734,6.23753547668457,16.25371551513672,2023-04-20T08:29:38.303655
4115.2021484375,31.294626235961914,7.41044282913208,14.688532829284668,-31.012269973754883,6.237194538116455,16.253860473632812,2023-04-20T08:29:38.305682
