Timestamp,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,UTC_Time
4115.27685546875,-372.7939453125,634.4773559570312,1201.5550537109375,1.2200000286102295,-1007.2930297851562,29.82900047302246,2023-04-20T08:29:38.380409
4115.28466796875,-302.7939453125,634.4773559570312,921.5551147460938,2.378999948501587,-1005.9509887695312,29.097000122070312,2023-04-20T08:29:38.387807
4115.29296875,-372.7939453125,739.4773559570312,641.5551147460938,1.5859999656677246,-1007.35400390625,27.755001068115234,2023-04-20T08:29:38.395038
4115.30078125,-337.7939453125,669.4773559570312,501.5550842285156,0.0,-1008.8179931640625,27.328001022338867,2023-04-20T08:29:38.407024
4115.30908203125,-302.7939453125,774.4773559570312,361.5550842285156,1.037000060081482,-1010.1600341796875,26.718000411987305,2023-04-20T08:29:38.413121
4115.31689453125,-232.7939453125,914.4773559570312,326.5550842285156,0.061000000685453415,-1009.7330322265625,27.694000244140625,2023-04-20T08:29:38.419339
4115.32470703125,-127.7939453125,949.4773559570312,256.5550842285156,0.061000000685453415,-1009.8550415039062,27.694000244140625,2023-04-20T08:29:38.427372
4115.3330078125,-162.7939453125,949.4773559570312,291.5550842285156,2.134999990463257,-1009.5499877929688,25.80299949645996,2023-04-20T08:29:38.440224
4115.3408203125,-57.7939453125,914.4773559570312,291.5550842285156,0.4880000054836273,-1009.0010375976562,26.59600067138672,2023-04-20T08:29:38.443477
4115.3486328125,-92.7939453125,984.4773559570312,326.5550842285156,0.6710000038146973,-1009.7940063476562,26.779001235961914,2023-04-20T08:29:38.451684
4115.35693359375,47.2060546875,739.4773559570312,431.5550842285156,0.7319999933242798,-1010.77001953125,26.656999588012695,2023-04-20T08:29:38.458691
4115.36474609375,117.2060546875,739.4773559570312,501.5550842285156,1.8300000429153442,-1010.9530029296875,29.2189998626709,2023-04-20T08:29:38.471694
4115.373046875,292.2060546875,599.4773559570312,641.5551147460938,3.4160001277923584,-1010.1600341796875,27.267000198364258,2023-04-20T08:29:38.477694
4115.380859375,362.2060546875,529.4773559570312,781.5551147460938,3.2940001487731934,-1008.2080078125,29.036001205444336,2023-04-20T08:29:38.483863
4115.388671875,257.2060546875,494.47735595703125,816.5551147460938,3.049999952316284,-1009.4280395507812,29.2189998626709,2023-04-20T08:29:38.491896
4115.39697265625,222.2060546875,529.4773559570312,1061.5550537109375,2.745000123977661,-1008.3300170898438,29.280000686645508,2023-04-20T08:29:38.502586
4115.40478515625,117.2060546875,494.47735595703125,1341.5550537109375,2.196000099182129,-1009.916015625,28.48699951171875,2023-04-20T08:29:38.507586
4115.41259765625,47.2060546875,494.47735595703125,1411.5550537109375,0.4880000054836273,-1007.1099853515625,29.036001205444336,2023-04-20T08:29:38.515587
4115.4208984375,-22.7939453125,459.47735595703125,1586.5550537109375,0.5490000247955322,-1008.5740356445312,29.463001251220703,2023-04-20T08:29:38.522689
4115.4287109375,-162.7939453125,459.47735595703125,1691.5550537109375,-0.5490000247955322,-1008.4520263671875,30.378000259399414,2023-04-20T08:29:38.536340
4115.43701171875,-57.7939453125,424.47735595703125,1691.5550537109375,-1.4639999866485596,-1009.06201171875,29.097000122070312,2023-04-20T08:29:38.539851
4115.44482421875,-127.7939453125,284.47735595703125,1656.5550537109375,-0.3050000071525574,-1008.635009765625,29.82900047302246,2023-04-20T08:29:38.549567
4115.45263671875,-57.7939453125,284.47735595703125,1691.5550537109375,0.4270000159740448,-1008.5130004882812,31.17099952697754,2023-04-20T08:29:38.556051
4115.4609375,-162.7939453125,249.47735595703125,1516.5550537109375,0.7319999933242798,-1006.8049926757812,29.280000686645508,2023-04-20T08:29:38.565071
4115.46875,-232.7939453125,179.47735595703125,1376.5550537109375,-0.7929999828338623,-1006.3779907226562,30.19499969482422,2023-04-20T08:29:38.572314
4115.47705078125,-407.7939453125,249.47735595703125,1376.5550537109375,-0.7319999933242798,-1005.7680053710938,32.20800018310547,2023-04-20T08:29:38.582884
4115.48486328125,-617.7939453125,284.47735595703125,1306.5550537109375,-1.2200000286102295,-1006.1950073242188,30.256000518798828,2023-04-20T08:29:38.591157
4115.49267578125,-687.7939453125,249.47735595703125,1271.5550537109375,-2.074000120162964,-1004.364990234375,30.134000778198242,2023-04-20T08:29:38.596277
4115.5009765625,-862.7939453125,249.47735595703125,1306.5550537109375,-2.074000120162964,-1006.7440185546875,31.17099952697754,2023-04-20T08:29:38.604549
4115.5087890625,-1072.7939453125,319.47735595703125,1376.5550537109375,-2.805999994277954,-1005.4020385742188,29.402000427246094,2023-04-20T08:29:38.616702
4115.5166015625,-1142.7939453125,389.47735595703125,1411.5550537109375,-3.2940001487731934,-1006.6829833984375,29.280000686645508,2023-04-20T08:29:38.619793
4115.52490234375,-1212.7939453125,424.47735595703125,1446.5550537109375,-4.269999980926514,-1005.0360107421875,28.48699951171875,2023-04-20T08:29:38.629509
4115.53271484375,-1282.7939453125,354.47735595703125,1481.5550537109375,-3.4769999980926514,-1003.7550048828125,26.53499984741211,2023-04-20T08:29:38.636534
4115.541015625,-1387.7939453125,459.47735595703125,1411.5550537109375,-5.428999900817871,-1003.93798828125,26.229999542236328,2023-04-20T08:29:38.643009
4115.548828125,-1352.7939453125,494.47735595703125,1411.5550537109375,-5.551000118255615,-1006.0120239257812,26.59600067138672,2023-04-20T08:29:38.652507
4115.556640625,-1457.7939453125,599.4773559570312,1376.5550537109375,-6.2829999923706055,-1008.1470336914062,24.1560001373291,2023-04-20T08:29:38.660925
4115.56494140625,-1317.7939453125,669.4773559570312,1236.5550537109375,-6.832000255584717,-1007.9639892578125,25.315000534057617,2023-04-20T08:29:38.669368
4115.57275390625,-1247.7939453125,704.4773559570312,1236.5550537109375,-7.320000171661377,-1009.1229858398438,24.461000442504883,2023-04-20T08:29:38.680710
4115.5810546875,-1107.7939453125,844.4773559570312,1061.5550537109375,-7.747000217437744,-1007.7200317382812,23.18000030517578,2023-04-20T08:29:38.683744
4115.5888671875,-967.7939453125,879.4773559570312,991.5551147460938,-8.418000221252441,-1007.9639892578125,23.972999572753906,2023-04-20T08:29:38.694404
4115.5966796875,-792.7939453125,844.4773559570312,886.5551147460938,-8.11299991607666,-1008.9400024414062,24.704999923706055,2023-04-20T08:29:38.699958
4115.60498046875,-477.7939453125,809.4773559570312,746.5551147460938,-7.564000129699707,-1010.4650268554688,24.52199935913086,2023-04-20T08:29:38.714880
4115.61279296875,-372.7939453125,809.4773559570312,606.5551147460938,-10.61400032043457,-1010.8920288085938,24.766000747680664,2023-04-20T08:29:38.716913
4115.62109375,12.206053733825684,739.4773559570312,431.5550842285156,-7.86899995803833,-1009.0010375976562,25.55900001525879,2023-04-20T08:29:38.725063
4115.62890625,397.2060546875,704.4773559570312,361.5550842285156,-8.784000396728516,-1001.864013671875,26.779001235961914,2023-04-20T08:29:38.733137
4115.63671875,432.2060546875,634.4773559570312,256.5550842285156,-9.454999923706055,-1000.4000244140625,27.267000198364258,2023-04-20T08:29:38.739703
4115.64501953125,432.2060546875,529.4773559570312,151.5550994873047,-11.28499984741211,-1001.5590209960938,28.243000030517578,2023-04-20T08:29:38.747703
4115.65283203125,152.2060546875,459.47735595703125,-93.44490814208984,-11.895000457763672,-1007.4150390625,26.718000411987305,2023-04-20T08:29:38.756439
4115.6611328125,152.2060546875,459.47735595703125,-163.4449005126953,-9.15000057220459,-1009.489013671875,27.87700080871582,2023-04-20T08:29:38.764625
4115.6689453125,47.2060546875,354.47735595703125,-268.4449157714844,-8.234999656677246,-1007.2319946289062,28.1820011138916,2023-04-20T08:29:38.776067
4115.6767578125,-197.7939453125,319.47735595703125,-443.4449157714844,-5.9170002937316895,-1001.9860229492188,27.267000198364258,2023-04-20T08:29:38.779424
4115.68505859375,-302.7939453125,354.47735595703125,-583.4448852539062,-4.575000286102295,-1002.4130249023438,26.229999542236328,2023-04-20T08:29:38.787801
4115.69287109375,-862.7939453125,424.47735595703125,-1108.4449462890625,1.0980000495910645,-1004.2429809570312,27.023000717163086,2023-04-20T08:29:38.794974
4115.701171875,-967.7939453125,494.47735595703125,-1388.4449462890625,4.392000198364258,-1007.9030151367188,27.023000717163086,2023-04-20T08:29:38.806569
4115.708984375,-932.7939453125,634.4773559570312,-1913.4449462890625,6.710000038146973,-1009.6719970703125,25.92500114440918,2023-04-20T08:29:38.812648
4115.716796875,-722.7939453125,669.4773559570312,-2368.44482421875,5.734000205993652,-1007.5369873046875,27.51099967956543,2023-04-20T08:29:38.819514
4115.72509765625,-757.7939453125,774.4773559570312,-2473.44482421875,6.64900016784668,-1009.1229858398438,25.437000274658203,2023-04-20T08:29:38.827521
4115.73291015625,-757.7939453125,914.4773559570312,-2648.44482421875,6.099999904632568,-1010.708984375,26.474000930786133,2023-04-20T08:29:38.839201
4115.74072265625,-792.7939453125,1159.4774169921875,-2438.44482421875,4.209000110626221,-1011.9290161132812,25.375999450683594,2023-04-20T08:29:38.845330
4115.7490234375,-827.7939453125,1229.4774169921875,-2193.44482421875,3.3550000190734863,-1011.197021484375,24.766000747680664,2023-04-20T08:29:38.851435
4115.7568359375,-827.7939453125,1299.4774169921875,-1703.4449462890625,2.134999990463257,-1011.0140380859375,24.461000442504883,2023-04-20T08:29:38.859499
4115.7646484375,-967.7939453125,1404.4774169921875,-1003.4448852539062,2.745000123977661,-1009.3670043945312,22.996999740600586,2023-04-20T08:29:38.866873
4115.77294921875,-897.7939453125,1334.4774169921875,-758.4448852539062,1.5859999656677246,-1008.0859985351562,23.24100112915039,2023-04-20T08:29:38.875873
4115.78076171875,-687.7939453125,1264.4774169921875,-338.4449157714844,2.805999994277954,-1009.4280395507812,20.5570011138916,2023-04-20T08:29:38.883941
4115.78857421875,-547.7939453125,984.4773559570312,-58.444908142089844,3.3550000190734863,-1010.4650268554688,21.410999298095703,2023-04-20T08:29:38.891049
4115.796875,-302.7939453125,844.4773559570312,-23.444908142089844,3.7209999561309814,-1010.4039916992188,21.89900016784668,2023-04-20T08:29:38.903793
4115.8046875,82.2060546875,599.4773559570312,-58.444908142089844,3.5380001068115234,-1010.0989990234375,22.447999954223633,2023-04-20T08:29:38.909493
4115.81298828125,292.2060546875,494.47735595703125,-93.44490814208984,4.819000244140625,-1009.6719970703125,23.85099983215332,2023-04-20T08:29:38.916013
4115.82080078125,432.2060546875,354.47735595703125,-128.4449005126953,6.1610002517700195,-1007.4150390625,22.814001083374023,2023-04-20T08:29:38.924457
4115.82861328125,467.2060546875,354.47735595703125,-233.4449005126953,7.685999870300293,-1003.8160400390625,24.21700096130371,2023-04-20T08:29:38.935726
4115.8369140625,327.2060546875,564.4773559570312,-128.4449005126953,6.588000297546387,-1004.0599975585938,26.16900062561035,2023-04-20T08:29:38.953519
4115.8447265625,82.2060546875,739.4773559570312,-198.4449005126953,5.490000247955322,-1008.635009765625,24.399999618530273,2023-04-20T08:29:38.956584
4115.85302734375,117.2060546875,844.4773559570312,-198.4449005126953,3.5989999771118164,-1009.5499877929688,23.668001174926758,2023-04-20T08:29:38.957602
4115.86083984375,-22.7939453125,914.4773559570312,-303.4449157714844,5.9170002937316895,-1009.1229858398438,24.461000442504883,2023-04-20T08:29:38.964992
4115.86865234375,-162.7939453125,1124.4774169921875,-303.4449157714844,8.052000045776367,-1005.1580200195312,22.20400047302246,2023-04-20T08:29:38.970995
4115.876953125,-547.7939453125,1334.4774169921875,-548.4448852539062,8.479000091552734,-1002.291015625,21.715999603271484,2023-04-20T08:29:38.983211
4115.884765625,-897.7939453125,1404.4774169921875,-723.4448852539062,6.832000255584717,-1002.0469970703125,20.98400115966797,2023-04-20T08:29:38.991556
4115.892578125,-1142.7939453125,1579.4774169921875,-758.4448852539062,3.2940001487731934,-1006.3170166015625,20.618000030517578,2023-04-20T08:29:38.994732
4115.90087890625,-1177.7939453125,1509.4774169921875,-793.4448852539062,5.368000030517578,-1009.7940063476562,22.996999740600586,2023-04-20T08:29:39.003651
4115.90869140625,-1072.7939453125,1509.4774169921875,-723.4448852539062,3.9040000438690186,-1014.18603515625,22.56999969482422,2023-04-20T08:29:39.018625
4115.9169921875,-1002.7939453125,1509.4774169921875,-373.4449157714844,0.7319999933242798,-1012.2949829101562,20.98400115966797,2023-04-20T08:29:39.021665
4115.9248046875,-792.7939453125,1509.4774169921875,-93.44490814208984,0.9150000214576721,-1009.916015625,20.801000595092773,2023-04-20T08:29:39.031052
4115.9326171875,-932.7939453125,1299.4774169921875,326.5550842285156,0.7929999828338623,-997.7160034179688,21.288999557495117,2023-04-20T08:29:39.037052
4115.94091796875,-1457.7939453125,1264.4774169921875,466.5550842285156,0.12200000137090683,-996.3740234375,20.739999771118164,2023-04-20T08:29:39.043667
4115.94873046875,-1807.7939453125,1299.4774169921875,536.5551147460938,-3.9040000438690186,-999.1190185546875,19.703001022338867,2023-04-20T08:29:39.053842
4115.95654296875,-2192.7939453125,1229.4774169921875,886.5551147460938,-0.8540000319480896,-998.93603515625,20.739999771118164,2023-04-20T08:29:39.062306
4115.96484375,-2192.7939453125,1054.4774169921875,886.5551147460938,-3.3550000190734863,-1003.8160400390625,18.726999282836914,2023-04-20T08:29:39.070361
4115.97265625,-2262.7939453125,949.4773559570312,781.5551147460938,-4.392000198364258,-1008.4520263671875,21.410999298095703,2023-04-20T08:29:39.075668
4115.98046875,-2087.7939453125,669.4773559570312,536.5551147460938,-0.6710000038146973,-1016.9310302734375,20.130001068115234,2023-04-20T08:29:39.082666
4115.98876953125,-1702.7939453125,529.4773559570312,431.5550842285156,4.269999980926514,-1018.5170288085938,20.739999771118164,2023-04-20T08:29:39.092423
4115.99658203125,-1457.7939453125,424.47735595703125,221.5550994873047,4.086999893188477,-1018.0289916992188,20.374000549316406,2023-04-20T08:29:39.100423
4116.0048828125,-1072.7939453125,354.47735595703125,-93.44490814208984,6.953999996185303,-1014.4910278320312,21.288999557495117,2023-04-20T08:29:39.111004
4116.0126953125,-932.7939453125,424.47735595703125,-268.4449157714844,7.808000087738037,-1013.0270385742188,21.410999298095703,2023-04-20T08:29:39.117773
4116.02099609375,-792.7939453125,494.47735595703125,-478.4449157714844,10.980000495910645,-1013.2100219726562,20.374000549316406,2023-04-20T08:29:39.126151
4116.02880859375,-862.7939453125,704.4773559570312,-618.4448852539062,9.881999969482422,-1013.8809814453125,21.777000427246094,2023-04-20T08:29:39.132152
4116.037109375,-862.7939453125,914.4773559570312,-688.4448852539062,7.991000175476074,-1015.3450317382812,21.89900016784668,2023-04-20T08:29:39.139273
4116.044921875,-757.7939453125,914.4773559570312,-583.4448852539062,8.11299991607666,-1012.7830200195312,23.058000564575195,2023-04-20T08:29:39.147995
4116.052734375,-687.7939453125,809.4773559570312,-513.4448852539062,2.745000123977661,-1007.781005859375,23.24100112915039,2023-04-20T08:29:39.158751
4116.06103515625,-582.7939453125,669.4773559570312,-408.4449157714844,2.684000015258789,-1007.0490112304688,22.14299964904785,2023-04-20T08:29:39.164878
4116.06884765625,-722.7939453125,529.4773559570312,-303.4449157714844,4.269999980926514,-1009.6719970703125,23.790000915527344,2023-04-20T08:29:39.179450
4116.07666015625,-827.7939453125,389.47735595703125,-128.4449005126953,1.402999997138977,-1011.7460327148438,25.498001098632812,2023-04-20T08:29:39.183621
4116.0849609375,-827.7939453125,249.47735595703125,11.555092811584473,0.5490000247955322,-1012.2340087890625,25.19300079345703,2023-04-20T08:29:39.190541
4116.0927734375,-477.7939453125,-100.52264404296875,221.5550994873047,0.12200000137090683,-1009.8550415039062,25.375999450683594,2023-04-20T08:29:39.196571
4116.10107421875,-582.7939453125,-450.52264404296875,326.5550842285156,1.402999997138977,-1007.9639892578125,25.253999710083008,2023-04-20T08:29:39.205965
4116.10888671875,-652.7939453125,-520.5226440429688,326.5550842285156,1.037000060081482,-1007.4760131835938,25.80299949645996,2023-04-20T08:29:39.212964
4116.11669921875,-862.7939453125,-730.5226440429688,116.55509185791016,5.611999988555908,-1007.6589965820312,26.16900062561035,2023-04-20T08:29:39.221762
4116.125,-1212.7939453125,-730.5226440429688,-128.4449005126953,7.13700008392334,-1007.9639892578125,26.9010009765625,2023-04-20T08:29:39.230145
4116.1328125,-1317.7939453125,-765.5226440429688,-303.4449157714844,9.454999923706055,-1007.7200317382812,25.071001052856445,2023-04-20T08:29:39.239204
4116.140625,-1562.7939453125,-660.5226440429688,-478.4449157714844,11.651000022888184,-1008.5740356445312,23.972999572753906,2023-04-20T08:29:39.245204
4116.14892578125,-1842.7939453125,-625.5226440429688,-653.4448852539062,10.675000190734863,-1009.916015625,24.399999618530273,2023-04-20T08:29:39.252445
4116.15673828125,-1842.7939453125,-660.5226440429688,-653.4448852539062,9.63800048828125,-1010.4039916992188,25.80299949645996,2023-04-20T08:29:39.259445
4116.16455078125,-1982.7939453125,-730.5226440429688,-618.4448852539062,10.248000144958496,-1011.7460327148438,25.986000061035156,2023-04-20T08:29:39.270281
4116.1728515625,-1912.7939453125,-800.5226440429688,-513.4448852539062,9.760000228881836,-1011.3800048828125,24.21700096130371,2023-04-20T08:29:39.277282
4116.18115234375,-1982.7939453125,-730.5226440429688,-338.4449157714844,10.675000190734863,-1011.3800048828125,23.18000030517578,2023-04-20T08:29:39.285329
4116.18896484375,-2017.7939453125,-730.5226440429688,-93.44490814208984,10.675000190734863,-1012.2949829101562,23.60700035095215,2023-04-20T08:29:39.294043
4116.19677734375,-2122.7939453125,-695.5226440429688,46.555091857910156,10.003999710083008,-1014.7349853515625,21.5939998626709,2023-04-20T08:29:39.303583
4116.205078125,-1982.7939453125,-660.5226440429688,291.5550842285156,10.003999710083008,-1014.2470092773438,20.312999725341797,2023-04-20T08:29:39.308760
4116.212890625,-1912.7939453125,-380.52264404296875,571.5551147460938,10.736000061035156,-1011.2579956054688,21.472000122070312,2023-04-20T08:29:39.317289
4116.220703125,-1912.7939453125,-310.52264404296875,641.5551147460938,12.8100004196167,-1009.7940063476562,20.19099998474121,2023-04-20T08:29:39.323515
4116.22900390625,-1842.7939453125,-65.52264404296875,641.5551147460938,12.444000244140625,-1008.5740356445312,19.825000762939453,2023-04-20T08:29:39.335063
4116.23681640625,-1877.7939453125,214.47735595703125,536.5551147460938,15.494000434875488,-1010.9530029296875,17.9950008392334,2023-04-20T08:29:39.339221
4116.2451171875,-1842.7939453125,424.47735595703125,466.5550842285156,15.73799991607666,-1012.6000366210938,19.21500015258789,2023-04-20T08:29:39.348493
4116.2529296875,-1702.7939453125,774.4773559570312,606.5551147460938,17.873001098632812,-1011.9290161132812,17.56800079345703,2023-04-20T08:29:39.355857
4116.2607421875,-1667.7939453125,1159.4774169921875,711.5551147460938,16.347999572753906,-1011.0140380859375,16.89699935913086,2023-04-20T08:29:39.365054
4116.26904296875,-1562.7939453125,1369.4774169921875,746.5551147460938,15.860000610351562,-1010.8309936523438,16.836000442504883,2023-04-20T08:29:39.372533
4116.27685546875,-1492.7939453125,1719.4774169921875,781.5551147460938,14.579000473022461,-1010.5870361328125,15.677000045776367,2023-04-20T08:29:39.383084
4116.28466796875,-1387.7939453125,1859.4774169921875,851.5551147460938,15.067000389099121,-1010.9530029296875,16.409000396728516,2023-04-20T08:29:39.389566
4116.29296875,-1282.7939453125,2139.477294921875,816.5551147460938,12.07800006866455,-1011.3190307617188,15.25,2023-04-20T08:29:39.399191
4116.30078125,-1037.7939453125,2209.477294921875,746.5551147460938,10.430999755859375,-1010.4650268554688,13.359000205993652,2023-04-20T08:29:39.403712
4116.30859375,-1002.7939453125,2209.477294921875,641.5551147460938,7.014999866485596,-1009.9769897460938,14.456999778747559,2023-04-20T08:29:39.415372
4116.31689453125,-897.7939453125,2034.4774169921875,571.5551147460938,7.197999954223633,-1008.2080078125,13.237000465393066,2023-04-20T08:29:39.419749
4116.32470703125,-757.7939453125,1824.4774169921875,361.5550842285156,3.3550000190734863,-1006.2559814453125,11.345999717712402,2023-04-20T08:29:39.431132
4116.3330078125,-862.7939453125,1684.4774169921875,256.5550842285156,2.013000011444092,-1005.70703125,11.163000106811523,2023-04-20T08:29:39.436313
4116.3408203125,-897.7939453125,1334.4774169921875,11.555092811584473,0.3050000071525574,-1005.9509887695312,10.492000579833984,2023-04-20T08:29:39.444871
4116.3486328125,-1072.7939453125,914.4773559570312,-58.444908142089844,-0.7929999828338623,-1005.280029296875,10.492000579833984,2023-04-20T08:29:39.454872
4116.35693359375,-1107.7939453125,704.4773559570312,-163.4449005126953,0.5490000247955322,-1005.5239868164062,10.675000190734863,2023-04-20T08:29:39.464987
4116.365234375,-1247.7939453125,319.47735595703125,-338.4449157714844,2.500999927520752,-1007.842041015625,11.895000457763672,2023-04-20T08:29:39.479777
4116.373046875,-1352.7939453125,-65.52264404296875,-478.4449157714844,3.4160001277923584,-1009.1840209960938,11.28499984741211,2023-04-20T08:29:39.483859
4116.380859375,-1352.7939453125,-240.52264404296875,-583.4448852539062,5.063000202178955,-1010.0380249023438,11.163000106811523,2023-04-20T08:29:39.488724
4116.38916015625,-1317.7939453125,-555.5226440429688,-793.4448852539062,8.173999786376953,-1009.1840209960938,10.79699993133545,2023-04-20T08:29:39.496270
4116.39697265625,-1247.7939453125,-695.5226440429688,-758.4448852539062,7.991000175476074,-1009.2449951171875,12.444000244140625,2023-04-20T08:29:39.500477
4116.40478515625,-1247.7939453125,-870.5226440429688,-968.4448852539062,9.699000358581543,-1009.4280395507812,11.895000457763672,2023-04-20T08:29:39.510465
4116.4130859375,-1177.7939453125,-975.5226440429688,-1108.4449462890625,12.017000198364258,-1011.4410400390625,10.980000495910645,2023-04-20T08:29:39.516239
4116.4208984375,-1107.7939453125,-975.5226440429688,-1108.4449462890625,11.711999893188477,-1011.6240234375,10.369999885559082,2023-04-20T08:29:39.530431
4116.4287109375,-967.7939453125,-870.5226440429688,-968.4448852539062,15.616000175476074,-1013.759033203125,8.479000091552734,2023-04-20T08:29:39.532430
4116.43701171875,-792.7939453125,-800.5226440429688,-793.4448852539062,16.347999572753906,-1014.3079833984375,10.003999710083008,2023-04-20T08:29:39.541447
4116.44482421875,-687.7939453125,-695.5226440429688,-653.4448852539062,15.128000259399414,-1016.5040283203125,9.272000312805176,2023-04-20T08:29:39.547702
4116.45263671875,-267.7939453125,-485.52264404296875,-478.4449157714844,13.725000381469727,-1019.9199829101562,10.187000274658203,2023-04-20T08:29:39.555962
4116.4609375,117.2060546875,-310.52264404296875,-58.444908142089844,16.652999877929688,-1020.0419921875,9.942999839782715,2023-04-20T08:29:39.564523
4116.46875,432.2060546875,-275.52264404296875,116.55509185791016,18.90999984741211,-1017.541015625,10.248000144958496,2023-04-20T08:29:39.571766
4116.47705078125,817.2060546875,-100.52264404296875,291.5550842285156,16.95800018310547,-1012.843994140625,10.980000495910645,2023-04-20T08:29:39.580991
4116.48486328125,957.2060546875,39.47735595703125,361.5550842285156,15.73799991607666,-1013.697998046875,11.834000587463379,2023-04-20T08:29:39.590785
4116.49267578125,1097.2060546875,39.47735595703125,361.5550842285156,13.968999862670898,-1013.697998046875,11.59000015258789,2023-04-20T08:29:39.595787
4116.5009765625,1167.2060546875,74.47735595703125,536.5551147460938,14.640000343322754,-1012.1730346679688,14.152000427246094,2023-04-20T08:29:39.605692
