Timestamp,Pupil_Size_Right,Pupil_Size_Left,UTC_Time
4132.15625,2.489063024520874,2.6089611053466797,2023-04-20T08:29:55.259806
4132.158203125,2.489210844039917,2.6097099781036377,2023-04-20T08:29:55.262427
4132.16015625,2.488892078399658,2.6100401878356934,2023-04-20T08:29:55.263722
4132.162109375,2.4893672466278076,2.6099493503570557,2023-04-20T08:29:55.268216
4132.1640625,2.490133285522461,2.6099205017089844,2023-04-20T08:29:55.272417
4132.166015625,2.490305185317993,2.610100269317627,2023-04-20T08:29:55.274473
4132.16796875,2.4901461601257324,2.6104695796966553,2023-04-20T08:29:55.276520
4132.169921875,2.4903571605682373,2.610321521759033,2023-04-20T08:29:55.277535
4132.171875,2.488218069076538,2.608719825744629,2023-04-20T08:29:55.277535
4132.173828125,2.485219717025757,2.6071791648864746,2023-04-20T08:29:55.278543
4132.17578125,2.4801530838012695,2.604435920715332,2023-04-20T08:29:55.278543
4132.17822265625,2.4715471267700195,2.600910186767578,2023-04-20T08:29:55.282978
4132.18017578125,2.46512770652771,2.5980775356292725,2023-04-20T08:29:55.282978
4132.18212890625,2.4594619274139404,2.59557843208313,2023-04-20T08:29:55.290445
4132.18408203125,2.44404673576355,2.589001178741455,2023-04-20T08:29:55.291448
4132.18603515625,2.430511236190796,2.583214044570923,2023-04-20T08:29:55.291448
4132.18798828125,2.40962553024292,2.578119993209839,2023-04-20T08:29:55.291448
4132.18994140625,2.3912861347198486,2.573634386062622,2023-04-20T08:29:55.293476
4132.19189453125,2.375180721282959,2.5696825981140137,2023-04-20T08:29:55.295519
4132.19384765625,2.3610589504241943,2.566199779510498,2023-04-20T08:29:55.296530
4132.19580078125,2.348677396774292,2.5630924701690674,2023-04-20T08:29:55.300607
4132.19775390625,2.337822675704956,2.5603151321411133,2023-04-20T08:29:55.300607
4132.2001953125,2.3259310722351074,2.55718994140625,2023-04-20T08:29:55.305075
4132.2021484375,2.3178842067718506,2.555023193359375,2023-04-20T08:29:55.306075
4132.2041015625,2.310850143432617,2.553072690963745,2023-04-20T08:29:55.307075
4132.2060546875,2.3047046661376953,2.5513124465942383,2023-04-20T08:29:55.313075
4132.2080078125,2.2993383407592773,2.5497193336486816,2023-04-20T08:29:55.313075
4132.2099609375,2.2946553230285645,2.5482730865478516,2023-04-20T08:29:55.314075
4132.2119140625,2.290571451187134,2.5469560623168945,2023-04-20T08:29:55.314580
4132.2138671875,2.287013053894043,2.545752763748169,2023-04-20T08:29:55.317859
4132.2158203125,2.2839152812957764,2.544649362564087,2023-04-20T08:29:55.318861
4132.2177734375,2.281221389770508,2.5436339378356934,2023-04-20T08:29:55.322861
4132.2197265625,2.278881788253784,2.542696237564087,2023-04-20T08:29:55.322861
4132.22216796875,2.2763524055480957,2.541595220565796,2023-04-20T08:29:55.324936
4132.22412109375,2.2746622562408447,2.5408036708831787,2023-04-20T08:29:55.326175
4132.22607421875,2.2732021808624268,2.5400633811950684,2023-04-20T08:29:55.329476
4132.22802734375,2.2719435691833496,2.5393710136413574,2023-04-20T08:29:55.330476
4132.22998046875,2.2708616256713867,2.5387136936187744,2023-04-20T08:29:55.338067
4132.23193359375,2.2700419425964355,2.538099765777588,2023-04-20T08:29:55.338067
4132.23388671875,2.26944899559021,2.537531614303589,2023-04-20T08:29:55.339081
4132.23583984375,2.2690794467926025,2.5370428562164307,2023-04-20T08:29:55.339081
4132.23779296875,2.2689027786254883,2.53664231300354,2023-04-20T08:29:55.341116
4132.23974609375,2.2688865661621094,2.536332845687866,2023-04-20T08:29:55.344242
4132.24169921875,2.2690107822418213,2.5361123085021973,2023-04-20T08:29:55.346256
4132.24365234375,2.2692580223083496,2.535975217819214,2023-04-20T08:29:55.346256
4132.24560546875,2.269613265991211,2.5359323024749756,2023-04-20T08:29:55.348605
4132.24755859375,2.2700321674346924,2.535980224609375,2023-04-20T08:29:55.350629
4132.25,2.270721912384033,2.5361764430999756,2023-04-20T08:29:55.353628
4132.251953125,2.271315336227417,2.5364067554473877,2023-04-20T08:29:55.354628
4132.25390625,2.2719616889953613,2.5367109775543213,2023-04-20T08:29:55.356628
4132.255859375,2.272653818130493,2.537083864212036,2023-04-20T08:29:55.358628
4132.2578125,2.273388385772705,2.537534475326538,2023-04-20T08:29:55.359628
4132.259765625,2.2741751670837402,2.5379931926727295,2023-04-20T08:29:55.362951
4132.26171875,2.275006055831909,2.5384607315063477,2023-04-20T08:29:55.369083
4132.263671875,2.2758734226226807,2.538938045501709,2023-04-20T08:29:55.369083
4132.265625,2.2767841815948486,2.539424180984497,2023-04-20T08:29:55.369083
4132.26806640625,2.253420829772949,2.540052652359009,2023-04-20T08:29:55.372147
4132.27001953125,2.236053943634033,2.5405385494232178,2023-04-20T08:29:55.375186
4132.27197265625,2.2209322452545166,2.541025161743164,2023-04-20T08:29:55.377203
4132.27392578125,2.2063164710998535,2.541508674621582,2023-04-20T08:29:55.377203
4132.27587890625,2.1940386295318604,2.541987180709839,2023-04-20T08:29:55.378221
4132.27783203125,2.1833200454711914,2.5379159450531006,2023-04-20T08:29:55.382316
4132.27978515625,2.173450231552124,2.5344159603118896,2023-04-20T08:29:55.386316
4132.28173828125,2.1646313667297363,2.5271334648132324,2023-04-20T08:29:55.386316
4132.2841796875,2.1551966667175293,2.5192556381225586,2023-04-20T08:29:55.387316
4132.2861328125,2.14823317527771,2.511068105697632,2023-04-20T08:29:55.388316
4132.2880859375,2.142254114151001,2.503096342086792,2023-04-20T08:29:55.393001
4132.2900390625,2.136873722076416,2.4959611892700195,2023-04-20T08:29:55.393001
4132.2919921875,2.1315760612487793,2.487780809402466,2023-04-20T08:29:55.402534
4132.2939453125,2.1272566318511963,2.4781415462493896,2023-04-20T08:29:55.402534
4132.2958984375,2.12250018119812,2.4689533710479736,2023-04-20T08:29:55.403537
4132.2978515625,2.1184046268463135,2.4584460258483887,2023-04-20T08:29:55.403537
4132.2998046875,2.1147704124450684,2.4495203495025635,2023-04-20T08:29:55.404998
4132.3017578125,2.111347198486328,2.441488265991211,2023-04-20T08:29:55.406034
4132.30419921875,2.116638660430908,2.43267822265625,2023-04-20T08:29:55.408049
4132.30615234375,2.119098424911499,2.426848888397217,2023-04-20T08:29:55.410115
4132.30810546875,2.1207644939422607,2.422645092010498,2023-04-20T08:29:55.411263
4132.31005859375,2.122434616088867,2.4324803352355957,2023-04-20T08:29:55.414920
4132.31201171875,2.128915786743164,2.4403562545776367,2023-04-20T08:29:55.415924
4132.31396484375,2.1343636512756348,2.4475667476654053,2023-04-20T08:29:55.416930
4132.31591796875,2.142484188079834,2.4533450603485107,2023-04-20T08:29:55.420951
4132.31787109375,2.148277997970581,2.4579927921295166,2023-04-20T08:29:55.421970
4132.31982421875,2.15329647064209,2.462724208831787,2023-04-20T08:29:55.422970
4132.32177734375,2.16047739982605,2.465968608856201,2023-04-20T08:29:55.425160
4132.32421875,2.16788649559021,2.4686832427978516,2023-04-20T08:29:55.426169
4132.326171875,2.1747872829437256,2.4722397327423096,2023-04-20T08:29:55.430612
4132.328125,2.179948091506958,2.4754490852355957,2023-04-20T08:29:55.433858
4132.330078125,2.184431314468384,2.4780168533325195,2023-04-20T08:29:55.435897
4132.33203125,2.192988872528076,2.4794845581054688,2023-04-20T08:29:55.436909
4132.333984375,2.200462579727173,2.4806265830993652,2023-04-20T08:29:55.436909
4132.3359375,2.20939564704895,2.482361316680908,2023-04-20T08:29:55.438966
4132.337890625,2.2174227237701416,2.484035015106201,2023-04-20T08:29:55.448399
4132.33984375,2.226665735244751,2.486227035522461,2023-04-20T08:29:55.448399
4132.341796875,2.234398126602173,2.487004518508911,2023-04-20T08:29:55.449443
4132.34375,2.241787910461426,2.487856149673462,2023-04-20T08:29:55.449443
4132.34619140625,2.250941276550293,2.4881088733673096,2023-04-20T08:29:55.449443
4132.34814453125,2.2573747634887695,2.4877915382385254,2023-04-20T08:29:55.452758
4132.35009765625,2.264042615890503,2.487489938735962,2023-04-20T08:29:55.455794
4132.35205078125,2.270033121109009,2.4871222972869873,2023-04-20T08:29:55.458056
4132.35400390625,2.275507926940918,2.491758108139038,2023-04-20T08:29:55.459115
4132.35595703125,2.281378746032715,2.495969772338867,2023-04-20T08:29:55.463158
4132.35791015625,2.2865216732025146,2.5006418228149414,2023-04-20T08:29:55.463158
4132.35986328125,2.291551351547241,2.5044572353363037,2023-04-20T08:29:55.464201
4132.36181640625,2.295940399169922,2.5081229209899902,2023-04-20T08:29:55.466237
4132.36376953125,2.299614429473877,2.512688636779785,2023-04-20T08:29:55.468256
4132.3662109375,2.303859233856201,2.519770622253418,2023-04-20T08:29:55.468256
4132.3681640625,2.307056427001953,2.524374008178711,2023-04-20T08:29:55.476868
4132.3701171875,2.3089609146118164,2.528231143951416,2023-04-20T08:29:55.477983
4132.3720703125,2.3105993270874023,2.5343754291534424,2023-04-20T08:29:55.477983
4132.3740234375,2.310786008834839,2.5397589206695557,2023-04-20T08:29:55.479098
4132.3759765625,2.3110251426696777,2.5444085597991943,2023-04-20T08:29:55.479098
4132.3779296875,2.311798334121704,2.548471212387085,2023-04-20T08:29:55.482134
4132.3798828125,2.3107147216796875,2.5522525310516357,2023-04-20T08:29:55.484147
4132.3818359375,2.3117177486419678,2.555807113647461,2023-04-20T08:29:55.487166
4132.3837890625,2.3126111030578613,2.5591375827789307,2023-04-20T08:29:55.488169
4132.38623046875,2.3148820400238037,2.5626020431518555,2023-04-20T08:29:55.492463
4132.38818359375,2.316387176513672,2.5664985179901123,2023-04-20T08:29:55.493466
4132.39013671875,2.3195509910583496,2.570875883102417,2023-04-20T08:29:55.494475
4132.39208984375,2.3213858604431152,2.5744361877441406,2023-04-20T08:29:55.494475
4132.39404296875,2.323026418685913,2.577338933944702,2023-04-20T08:29:55.497549
4132.39599609375,2.3276844024658203,2.5789780616760254,2023-04-20T08:29:55.499618
4132.39794921875,2.3313651084899902,2.580703020095825,2023-04-20T08:29:55.500622
4132.39990234375,2.3363516330718994,2.5825111865997314,2023-04-20T08:29:55.506861
